unit_id,unit,second_id,origin,owner_name,bnetza_id,latitude,longitude,city,countrycode,description,valid_from,valid_until,deftech,old_deftech,fuel,effective_startdate,max_power,techclass,unittype,operationmode,default_node_id,voltage_level,AnnualOaMcosts,AvgEff,CapSp,Capture_Rate,CH4,ContributionMinOnl,DeSO2,InvestCosts,LeadTime,LifeTime,MaxEff,MaxSpinResPri,MinDownTime,MinOperTime,MinPower,NonSpinningReserve,NOX,PartEff,Reliab,StartUpFuelConsHot,StartUpVarCosts,SyncTimeHot,VarOaMcosts,GSSHADOWCONTENT,GSSHADOWONLINE,GSCONTENTHYDRORES,GSCONTENTSTORAGE,GSELEC,GSHEAT,GSONLINE,GSOPTIME,GSSDTIME,FlexibleToWind,IsAlwaysRunning,OutTimeStartUpCosts,SpeReserveCapability,SpinningReserve,Vgonline,MaxRes_aFRR,MaxRes_FCR,CHP_CB,Ext_CV,LoadLoss,Sto_LoadEff,Sto_MaxCharging,Sto_MaxContent,Sto_MinCharging,Sto_MinContent,CHP_MaxHeat
7305,HKW MerheimGuD Köln,7917,UeNB,RheinEnergie AG,BNA1183,50.94308239,7.085239192,Köln,DE,BNA1183,36892,25569,GAS_CC_BKP_f2000,GASCC22_BKP,NAT_GAS,36892,15.8,CC_BKP,CC,CHP1,,,19.0,0.51,148.3583,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,5.0007,0,0,0.53,0.96,55.3,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.54,,,,,,,,29.0
7306,GuD LeverkusenErdgas Chempark Leverkusen,7920,UeNB,STEAG GmbH,BNAP041,51.011666,6.976436,Chempark Leverkusen,DE,BNAP041,44562,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,43101,574.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,273.0001,0,0,0.47,0.96,2009.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,520.6944
7308,UPM SchongauHKW 3,7922,UeNB,UPM GmbH,BNA1248b,47.80799581,10.89839665,Schongau,DE,BNAP002,41640,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,41640,76.0,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,30.002,0,0,0.36,0.97,471.2,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,75.28685
7309,HKW Hiltrop Bochum 2,7923,UeNB,Stadtwerke Bochum Holding GmbH,BNA0111,51.51356269,7.278288486,Bochum,DE,BNAP007,41640,25569,GAS_GT_CH2_b1983,GASGT83_EXC,NAT_GAS,41640,44.0,GT_CH2,GT,CHP2,,,19.0,0.27,14.15958,0.0,0,0.0,0,440,0,35,0.29,0.2285714,1,1,22.0,0,0,0.25,0.92,48.4,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.54,0.054,0.5,0.0,,,,,,,8.834287
7310,Egger Kraftwerk BriilonGasturbinen - KWK - Anlage,7929,UeNB,Egger Kraftwerk Brilon GmbH,BNA0156b,51.40845951,8.599935409,Brilon ,DE,BNA0156b,35065,25569,GAS_GT_CH2_b1999,GASGT99_EXC,NAT_GAS,35065,13.5,GT_CH2,GT,CHP2,,,40.0,0.33,28.39145,0.0,0,0.0,0,440,0,35,0.33,0.2285714,1,1,4.00005,1,0,0.27,0.92,14.85,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.65,0.0,,,,,,,48.0
7311,HKW III/A Duisburg,7930,UeNB,Stadtwerke Duisburg AG,BNA0213,51.38397475,6.758271861,Duisburg,DE,BNA0213,37257,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,37257,40.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.53,0.1314286,4,8,12.0,0,0,0.47,0.96,140.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,88.0
7312,HeizkraftwerkBlock A Industriepark Höchst,7931,UeNB,Infraserv GmbH & Co. Höchst KG,BNA0499,50.091284,8.530071,Industriepark Höchst,DE,BNA0499,37622,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,37622,86.0,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,25.9978,0,0,0.36,0.97,533.2,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,204.0
7313,KWK-Anlage Krefeld VMGasmotor (Dieselgenerator),7933,UeNB,Cargill Deutschland GmbH,BNA0556b,51.3304792,6.645323281,Krefeld,DE,BNA0556b,37987,25569,GAS_CC_EXC_f2000,GASCC22_EXC,NAT_GAS,37987,14.0,CC_EXC,CC,CHP2,,,19.0,0.56,317.2321,0.0,0,0.0,0,950,0,35,0.31,0.1314286,4,8,3.9998,0,0,0.27,0.96,49.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.5,0.17,,,,,,,12.368
7314,KW MitteGT 1 Ludwigshafen,7935,UeNB,BASF SE,BNA0614a,49.51373442,8.431556407,Ludwigshafen,DE,BNA0614a,33604,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,33604,43.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,12.9989,1,0,0.26,0.96,47.3,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,1.1,,,,,,,,39.0748
7315,HKW 2 Oberhausen,7938,UeNB,Energieversorgung Oberhausen AG,BNA0753,51.46856287,6.859041088,Obrigheim,DE,BNA0753,34700,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,34700,24.5,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.29,0.2285714,1,1,5.50025,1,0,0.25,0.93,26.95,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,17.15
7317,EnergiezentraleGasturbine Castrop-Rauxel,7942,UeNB,RÜTGERS InfraTec GmbH,BNA1120,51.57813031,7.286408358,Castrop-Rauxel,DE,BNA1120,33239,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,33239,10.2,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,2.99982,1,0,0.26,0.96,11.22,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,1.1,,,,,,,,9.268906
7318,HeizkraftwerkGT Darmstadt ,7944,UeNB,Merck KGaA,BNA1125,49.8828183,8.628718585,Darmstadt ,DE,BNA1125,36161,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,36161,10.0,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,1.5,1,0,0.31,0.96,11.0,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.7,,,,,,,,14.28571
7319,MT – Düren,7945,UeNB,Metsä Tissue GmbH Werk Düren,BNA1131,50.80141991,6.472613976,Düren,DE,BNA1131,40544,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,40544,13.96,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.374,0.1666667,4,4,3.99954,0,0,0.334,0.97,86.552,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.746507,0.15,,,,,,,22.12233
7320,BHKW an KlinkerwegModule 1 – 2 und 3 Erkrath,7946,UeNB,Stadtwerke Erkrath GmbH,BNA1138,51.21918033,6.928127225,Erkrath,DE,BNA1138,36526,25569,GAS_GT_CH2_f2000,GASGT22_EXC,NAT_GAS,36526,10.2,GT_CH2,GT,CHP2,,,40.0,0.35,78.94125,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,2.99982,1,0,0.3,0.93,11.22,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.75,0.075,0.7,0.15,,,,,,,10.7
7321,P&L Werk AppeldornLentjes-Kessel Kalkar,7952,UeNB,Pfeifer & Langen Kommanditgesellschaft,BNA1165,51.75064892,6.310189073,Kalkar,DE,BNA1165,37987,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,37987,11.4,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,3.42,0,0,0.36,0.97,70.68,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,18.06551
7322,HKW MerkenichBlock 4 Köln,7955,UeNB,RheinEnergie AG,BNA1182,51.04694896,6.877611699,Köln,DE,BNA1182,25569,25569,GAS_ST_EXC_b1969,GASST69_EXC,NAT_GAS,25569,15.5,ST_EXC,ST,CHP2,,,40.0,0.3,41.04438,0.0,0,0.0,0,550,0,35,0.404,0.1666667,4,4,7.75,0,0,0.364,0.97,96.1,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.1,0.01,0.39,0.15,,,,,,,90.0
7323,BHKW Ludwigshafen,7961,UeNB,MVV Energie AG,BNA1196a,49.46451175,8.421782932,Ludwigshafen,DE,BNA1196a,39448,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,39448,12.45617,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.4,0.1666667,4,4,2.100111,0,0,0.36,0.97,77.228254,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.55,0.15,,,,,,,21.0
7324,GasturbineD290 Wesseling,7969,UeNB,Basell Polyolefine GmbH,BNA1279,50.81776327,6.980709297,Wesseling,DE,BNA1279,34700,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,34700,51.9,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.35,0.2285714,1,1,10.00113,1,0,0.31,0.96,57.09,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.6,,,,,,,,86.20098
7325,Co-Generation- Worms,7970,UeNB,Grace GmbH & Co. KG,BNA1284,49.62689153,8.371567489,Worms,DE,BNA1284,33239,25569,GAS_GT_CH1_b1999,GASGT99_BKP,NAT_GAS,33239,11.5,GT_CH1,GT,CHP1,,,40.0,0.33,9.627826,0.0,0,0.0,0,440,0,35,0.3,0.2285714,1,1,4.6,1,0,0.26,0.96,12.65,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.63,,,,,,,,18.22398
7326,Heizkraftwerk Karlstraße Bonn 2,7977,UeNB,Energie- und Wasserversorgung Bonn/Rhein-Sieg GmbH,BNA0117b,50.72345594,7.093915917,Bonn,DE,BNA0117b,41275,25569,GAS_ST_EXC_f2000,GASST22_EXC,NAT_GAS,41275,95.0,ST_EXC,ST,CHP2,,,40.0,0.4,48.99576,0.0,0,0.0,0,550,0,35,0.354,0.1666667,4,4,29.0035,0,0,0.314,0.97,589.0,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,0.641651,0.3,,,,,,,70.0
7330,Kesselhaus Zuckerfabrik Anklam,8117,UeNB,Suiker Unie GmbH,BNA0025,53.85177397,13.70958134,Anklam,DE,BNA0025,33970,25569,GAS_ST_BKP_b1999,GASST99_BKP,NAT_GAS,33970,15.1,ST_BKP,ST,CHP1,,,40.0,0.27,16.25714,0.0,0,0.0,0,550,0,35,0.496,0.1666667,4,4,1.79992,0,0,0.456,0.96,93.62,3,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,0.63,,,,,,,,23.92888
7331,"HKW ""Helmshäger Berg""Gasturbine Greifswald",8118,UeNB,Energieerzeugungsgesellschaft Greifswald GmbH,BNA0360,54.08939866,13.37893084,Greifswald,DE,BNA0360,35065,25569,GAS_GT_CH2_b1999,GASGT99_EXC,NAT_GAS,35065,14.7,GT_CH2,GT,CHP2,,,40.0,0.33,28.39145,0.0,0,0.0,0,440,0,35,0.36,0.2285714,1,1,2.90031,1,0,0.32,0.92,16.17,8,0,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.68,0.068,0.6990292,0.0,,,,,,,27.3
7332,GuD-HKW Neubrandenburg,8119,UeNB,Neubrandenburger Stadtwerke GmbH / VASA Kraftwerkepool GmbH und Co. KG,BNA0688,53.57483178,13.29221017,Neubrandenburg,DE,BNA0688,35431,25569,GAS_CC_EXC_b1999,GASCC99_EXC,NAT_GAS,35431,75.0,CC_EXC,CC,CHP2,,,19.0,0.52,169.1799,0.0,0,0.0,0,950,0,35,0.57,0.1314286,4,8,41.0025,0,0,0.53,0.96,262.5,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.25,0.17,,,,,,,249.0
